"CARD.ARO_3000180" "CARD.ARO_3000195" "CARD.ARO_3003559" "CARD.ARO_3000578" "CARD.ARO_3004454" "CARD.ARO_3000190" "CARD.ARO_3000205" "CARD.ARO_3000378" "CARD.ARO_3002654" "CARD.ARO_3000498" "CARD.ARO_3000595" "CARD.ARO_3000250" "CARD.ARO_3002932" "CARD.ARO_3002956" "CARD.ARO_3002950" "CARD.ARO_3002242" "CARD.ARO_3004460" "CARD.ARO_3003361" "CARD.ARO_3000800" "CARD.ARO_3000801" "CARD.ARO_3000802" "CARD.ARO_3002686" "CARD.ARO_3002897" "CARD.ARO_3000464" "CARD.ARO_3002660" "CARD.ARO_3000593" "CARD.ARO_3000522" "CARD.ARO_3000230" "CARD.ARO_3001216" "CARD.ARO_3003378" "CARD.ARO_3003577" "CARD.ARO_3000792" "CARD.ARO_3000793" "CARD.ARO_3000794" "CARD.ARO_3003578" "CARD.ARO_3000833" "CARD.ARO_3000074" "CARD.ARO_3003308" "CARD.ARO_3002986" "CARD.ARO_3000656" "CARD.ARO_3000499" "CARD.ARO_3000502" "CARD.ARO_3000796" "CARD.ARO_3003381" "CARD.ARO_3001214" "CARD.ARO_3002867" "CARD.ARO_3000375" "CARD.ARO_3001816" "CARD.ARO_3000596" "CARD.ARO_3003693" "CARD.ARO_3003030" "CARD.ARO_3003031" "CARD.ARO_3002528" "CARD.ARO_3002705" "CARD.ARO_3002635" "CARD.ARO_3003311" "CARD.ARO_3000167" "CARD.ARO_3000774" "CARD.ARO_3000412" "CARD.ARO_3003297" "CARD.ARO_3000005" "CARD.ARO_3002944" "CARD.ARO_3002923" "CARD.ARO_3003070" "CARD.ARO_3002957" "CARD.ARO_3002695" "CARD.ARO_3002604" "CARD.ARO_3003369" "CARD.ARO_3001796" "CARD.ARO_3003839" "CARD.ARO_3002372" "CARD.ARO_3002628" "CARD.ARO_3004191" "CARD.ARO_3000781" "CARD.ARO_3000782" "CARD.ARO_3002837" "CARD.ARO_3002965" "CARD.ARO_3002909" "CARD.ARO_3003069" "CARD.ARO_3002972" "CARD.ARO_3002539" "CARD.ARO_3002881" "CARD.ARO_3002882" "CARD.ARO_3004042" "CARD.ARO_3003773" "CARD.ARO_3002860" "CARD.ARO_3002639" "CARD.ARO_3003380" "CARD.ARO_3001329" "CARD.ARO_3000621" "CARD.ARO_3002968" "CARD.ARO_3002667" "CARD.ARO_3000194" "CARD.ARO_3002804" "CARD.ARO_3002848" "CARD.ARO_3003379" "CARD.ARO_3002859" "CARD.ARO_3002612" "CARD.ARO_3000768" "CARD.ARO_3000413" "CARD.ARO_3002934" "CARD.ARO_3000237" "CARD.ARO_3002507" "CARD.ARO_3003022" "CARD.ARO_3003097" "CARD.ARO_3002999" "CARD.ARO_3001654" "CARD.ARO_3000858" "CARD.ARO_3000813" "CARD.ARO_3002795" "CARD.ARO_3002872" "CARD.ARO_3000410" "CARD.ARO_3002756" "CARD.ARO_3001970" "CARD.ARO_3004032" "CARD.ARO_3004033" "CARD.ARO_3001777" "CARD.ARO_3003583" "CARD.ARO_3001677" "CARD.ARO_3002666" "CARD.ARO_3000823" "CARD.ARO_3000567" "CARD.ARO_3003078" "CARD.ARO_3002630" "CARD.ARO_3003206" "CARD.ARO_3002836" "CARD.ARO_3002669" "CARD.ARO_3002647" "CARD.ARO_3002930" "CARD.ARO_3000013" "CARD.ARO_3002863" "CARD.ARO_3002858" "CARD.ARO_3004128" "CARD.ARO_3003775" "CARD.ARO_3003163" "CARD.ARO_3003209" "CARD.ARO_3003573" "CARD.ARO_3003817" "CARD.ARO_3003574" "CARD.ARO_3003167" "CARD.ARO_3003808" "CARD.ARO_3002578" "CARD.ARO_3000620" "CARD.ARO_3003818" "CARD.ARO_3003801" "CARD.ARO_3002831" "CARD.ARO_3003838" "CARD.ARO_3004035" "CARD.ARO_3004036" "CARD.ARO_3004114" "CARD.ARO_3000316" "CARD.ARO_3000206" "CARD.ARO_3000254" "CARD.ARO_3000829" "CARD.ARO_3000027" "CARD.ARO_3003033" "CARD.ARO_3003702" "CARD.ARO_3004126" "CARD.ARO_3000166" "CARD.ARO_3000753" "CARD.ARO_3002895" "CARD.ARO_3003704" "CARD.ARO_3003705" "CARD.ARO_3003698" "CARD.ARO_3003699" "CARD.ARO_3003700" "CARD.ARO_3003303" "CARD.ARO_3000795" "CARD.ARO_3000518" "CARD.ARO_3003550" "CARD.ARO_3003549" "CARD.ARO_3003548" "CARD.ARO_3003576" "CARD.ARO_3002665" "CARD.ARO_3002069" "CARD.ARO_3003199" "CARD.ARO_3001855" "CARD.ARO_3004122" "CARD.ARO_3002683" "CARD.ARO_3002655" "CARD.ARO_3002685" "CARD.ARO_3002533" "CARD.ARO_3002688" "CARD.ARO_3002645" "CARD.ARO_3004039" "CARD.ARO_3000191" "CARD.ARO_3004359" "CARD.ARO_3002854" "CARD.ARO_3003389" "CARD.ARO_3003374" "CARD.ARO_3004041" "CARD.ARO_3000196" "CARD.ARO_3003479" "CARD.ARO_3002641" "CARD.ARO_3000168" "CARD.ARO_3002415" "CARD.ARO_3000186" "CARD.ARO_3000777" "CARD.ARO_3002835" "CARD.ARO_3001338" "CARD.ARO_3000556" "CARD.ARO_3002629" "CARD.ARO_3003918" "CARD.ARO_3003295" "CARD.ARO_3002525" "CARD.ARO_3003889" "CARD.ARO_3003899" "CARD.ARO_3003900" "CARD.ARO_3003893" "CARD.ARO_3003890" "CARD.ARO_3003585" "CARD.ARO_3004089" "CARD.ARO_3003955" "CARD.ARO_3003679" "CARD.ARO_3003680" "CARD.ARO_3003681" "CARD.ARO_3000506" "CARD.ARO_3000377" "CARD.ARO_3000379" "CARD.ARO_3002679" "CARD.ARO_3003686" "CARD.ARO_3000149" "CARD.ARO_3003895" "CARD.ARO_3003896" "CARD.ARO_3004077" "CARD.ARO_3003709" "CARD.ARO_3004107" "CARD.ARO_3000814" "CARD.ARO_3000803" "CARD.ARO_3000804" "CARD.ARO_3000805" "CARD.ARO_3004072" "CARD.ARO_3004075" "CARD.ARO_3004074" "CARD.ARO_3004073" "CARD.ARO_3003684" "CARD.ARO_3002985" "CARD.ARO_3000819" "CARD.ARO_3003692" "CARD.ARO_3003710" "CARD.ARO_3004056" "CARD.ARO_3000818" "CARD.ARO_3000806" "CARD.ARO_3000807" "CARD.ARO_3000808" "CARD.ARO_3000809" "CARD.ARO_3004069" "CARD.ARO_3004059" "CARD.ARO_3003582" "CARD.ARO_3003685" "CARD.ARO_3003682" "CARD.ARO_3004038" "CARD.ARO_3000676" "CARD.ARO_3004127" "CARD.ARO_3000832" "CARD.ARO_3000830" "CARD.ARO_3003288" "CARD.ARO_3000822" "CARD.ARO_3000025" "CARD.ARO_3000216" "CARD.ARO_3003807" "CARD.ARO_3003841" "CARD.ARO_3003751" "CARD.ARO_3003950" "CARD.ARO_3003390" "CARD.ARO_3004049" "CARD.ARO_3004045" "CARD.ARO_3003820" "CARD.ARO_3003952" "CARD.ARO_3000516" "CARD.ARO_3000024" "CARD.ARO_3003511" "CARD.ARO_3004290" "CARD.ARO_3000826" "CARD.ARO_3003926" "CARD.ARO_3002597" "CARD.ARO_3004054" "CARD.ARO_3003316" "CARD.ARO_3000616" "CARD.ARO_3002644" "CARD.ARO_3003386" "CARD.ARO_3003924" "CARD.ARO_3003907" "CARD.ARO_3002459" "CARD.ARO_3003925" "CARD.ARO_3000215" "CARD.ARO_3003922" "CARD.ARO_3003923" "CARD.ARO_3000780" "CARD.ARO_3003730" "CARD.ARO_3004468" "CARD.ARO_3003966" "CARD.ARO_3003968" "CARD.ARO_3002676" "CARD.ARO_3002626" "CARD.ARO_3000615" "CARD.ARO_3002613" "CARD.ARO_3003930" "CARD.ARO_3000263" "CARD.ARO_3000828" "CARD.ARO_3000491" "CARD.ARO_3000508" "CARD.ARO_3003109"
"Sample1188" 0 0 0 0 0 0.156009700536608 0 0 0 0.00240014923902475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0802929925428413 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192011939121979 0 0 0 0 0 0 0 0.00183540824160716 0 0 0 0 0 0 0 0 0 0 0 0.314499469352425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00693376446829372 0 0 0.101912057619795 0 0 0 0 0 0.0678779047948753 0 0 0 0.0199692416686859 0 0 0 0 0 0 0 0 0.0457804424369945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546776855214019 0 0 0 0 0 0.0131376589925565 0.145609053834168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00297161334355445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00198107556236964 0.00332820694478098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample1189" 0 0 0 0 0 0.114316460346305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00210237168452975 0 0.00457265841385222 0 0.0812917051351504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.089659968899063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00258342283268486 0 0 0 0 0 0 0 0 0 0 0.00331352058974799 0 0 0 0 0 0.541124652998324 0 0 0 0 0 0 0 0 0 0 0 0.0461884688267901 0.00218369551759896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571922607200843 0 0 0 0 0 0.0064177661948803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117247651637236 0 0 0 0 0 0.0620978303115733 0 0 0 0 0 0 0 0 0.0176721098119892 0.00760751251264777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381054867821018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0338715438063127 0 0 0 0 0 0.00220901372649865 0
"Sample1190" 0 0 0 0 0 0.00274722226415514 0 0 0 0 0 0 0 0 0.00549444452831026 0 0 0 0 0 0 0 0.00390836349698525 0 0 0 0 0 0.0030524691823946 0 0 0 0 0.00203497945492973 0.000732592603774704 0 0.0084529915820158 0 0.0084529915820158 0 0 0 0.00199797982847646 0 0 0.00177240146074525 0.00161601309656184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00186252356891874 0 0 0 0 0 0 0 0.0015262345911973 0 0 0 0 0.00192787527309133 0 0 0 0.0231345032770959 0 0 0 0 0 0 0 0 0 0 0 0.136528621612559 0.125262553405904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00376697204436935 0 0 0 0 0 0.00809707614698357 0.0045787037735919 0 0 0 0 0.0084529915820158 0 0 0 0 0 0.000763117295598649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0084529915820158 0 0 0 0 0 0 0 0 0 0 0 0.0091574075471838 0.000549444452831027 0 0.00318518523380306 0 0 0 0 0 0 0 0 0 0 0 0 0.600162402323122 0 0 0 0 0 0.00610493836478919 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0084529915820158 0 0 0.00228935188679595 0.0122098767295783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0169059831640316 0.0084529915820158 0 0 0 0.00091574075471838 0.00261640215633823 0.0015262345911973 0 0 0.0084529915820158 0 0 0.00261640215633823 0.00281766386067193 0 0.00501477079964827 0.00146518520754941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016287879036493 0 0 0
"Sample1191" 0 0 0 0 0 0.0332679967358978 0 0 0 0 0 0 0 0 0.00739288816353284 0 0 0 0 0 0 0.00273810672723439 0.0141593838324216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113736740977428 0 0 0 0 0 0 0.00217437887162731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000454946963909714 0 0 0.0454946963909713 0 0 0 0.0454946963909713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00290414752419483 0 0 0 0 0 0.0395843766229864 0 0 0 0 0 0 0 0 0.00389099377028045 0 0 0.10500044058351 0.0455805666734212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00518799169370726 0.00620874590357304 0 0 0 0 0 0.0124511800648974 0.00821432018170317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00638234949369742 0 0.00083645342199071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008961076561858 0 0.000739288816353285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.341210222932285 0 0 0 0 0 0.00273810672723439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00410716009085158 0.0113736740977428 0.00176021146750783 0.0410716009085158 0.0454946963909713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113736740977428 0 0 0 0 0 0 0 0 0 0.0113736740977428 0 0 0.00352042293501564 0 0 0.00308037006813868 0.00197143684360876 0 0 0 0 0 0 0 0 0.00805717666518363 0 0 0.0227473481954857 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00410716009085158 0 0 0 0
"Sample1192" 0 0 0 0 0 0.0177718703071205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00367375518753553 0 0 0 0.000936593955579476 0 0.0103220458854488 0 0.00497115253346029 0.0248557626673015 0.0248557626673015 0.00837731260268309 0.00531360970798756 0.00489583204052908 0.0397692202676824 0 0.0447403728011426 0.00859776819749054 0.0298269152007617 0.0248557626673015 0.00939999751781584 0.00745672880019044 0.00896266021648219 0.000950367396102703 0.00427665328246217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298269152007617 0 0 0 0 0 0 0 0.00208467686887045 0 0 0 0 0 0 0 0.00987326128173364 0 0 0 0 0.00566885815219157 0 0 0 0.166278947320083 0 0 0 0 0 0 0 0 0.00510197233697241 0 0 0.00153869006988057 0.0206701774908024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0189302217014956 0 0 0 0 0 0.00680262978262988 0.00628298445201232 0 0 0 0 0.0149134576003809 0 0 0 0 0 0.000448784603715166 0 0 0 0 0 0 0.00403906143343649 0 0 0 0 0.00772983829024461 0.00359027682972133 0 0.0123095205590446 0 0 0.0149134576003809 0 0 0 0 0 0 0 0 0.00454768398431368 0.00283442907609579 0.00685416485674071 0.0143611073188853 0.0116324969282971 0.0122069412210525 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0149134576003809 0 0 0 0 0 0.00718055365944266 0 0 0 0 0 0 0 0 0.00327807884452816 0.0086973016249399 0 0 0 0.0298269152007617 0.00359027682972133 0.0149134576003809 0.0178872720623616 0.00718055365944266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00187318791115895 0.00421467280010764 0.00293749922431744 0.0248557626673015 0.0198846101338412 0 0 0.0298269152007617 0.00636883889794044 0 0 0.0198846101338412 0.0198846101338412 0.00994230506692058 0 0.00124278813336507 0.0184642808385668 0.00828525422243383 0.0113377163043832 0.00666765696948247 0.00344666575653247 0 0 0 0 0.0193874948804952 0 0 0.0298269152007617 0 0 0 0 0 0 0 0 0.000979166408105816 0 0 0 0 0 0.002692707622291 0 0 0.021541660978328 0.00627943674763512 0 0.000979166408105816 0
"Sample1193" 0 0 0.0238665520926552 0 0 0.0178999140694913 0 0 0 0.0293283207446282 0 0 0 0 0 0 0 0 0 0 0 0 0.00443000828990762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00115483316577364 0.0168469779477566 0 0 0 0 0 0 0 0 0.000954662083706207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00606776748118352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424070946656863 0 0 0 0 0.0218776727516006 0 0 0 0 0 0 0 0.128786394733743 0 0 0 0 0 0 0 0 0 0 0.00124521141352984 0 0 0 0 0.0603358678962475 0 0 0 0 0 0.00376840296199818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00929539397292886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.881226538805729 0 0 0 0 0 0.00530367824281226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210025658415365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00275383293376791 0 0 0.00251226864133212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497219835263649 0 0 0 0 0 0 0
"Sample1194" 0 0 0 0 0 0.0130998814046349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0247542586542755 0.00349330170790263 0 0 0.0075941341476144 0 0.00181942797286595 0 0 0 0 0 0.00174665085395131 0 0 0 0 0 0 0 0.0036388559457319 0 0 0.0267217694686574 0.192645314774042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.141075645896067 0 0 0 0.017762551057132 0 0 0.0047348968932415 0.00485180792764253 0 0 0 0 0 0 0 0 0.00459644961566135 0 0 0 0.322946549996367 0 0 0 0 0 0 0 0 0 0 0 0.037970670738072 0.00386160435605932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107031612478971 0 0 0 0 0 0.0413680465409521 0.0036388559457319 0 0 0 0 0 0 0 0 0 0 0.0236525636472573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00623803876411183 0 0.0075941341476144 0 0 0 0 0 0 0 0 0 0 0 0 0.00970361585528506 0.0036388559457319 0.00582216951317104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145554237829277 0 0 0 0 0 0 0 0 0.0170868018321324 0.0207304520544726 0 0 0 0 0 0 0.00857730330065377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284780030535541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00229822480783067 0 0 0 0 0 0 0 0 0.0201536636994382 0 0 0 0 0.00408184710434274 0 0 0 0 0 0 0.00503841592485955 0 0 0 0 0 0 0 0 0 0 0 0 0.0201536636994382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261997628092696 0.00198483051585377 0
"Sample1195" 0 0 0.00868366946069338 0 0 0 0 0 0 0.0548824609280169 0 0 0 0 0 0 0 0 0 0 0 0 0.00104204033528321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.622775798126494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12517730298847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179733676426962 0 0 0 0 0 0 0 0 0 0 0 0 0.059533313647428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0121176660201494 0 0 0 0 0 0.00383909597209602 0.0126636846301779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0420823981556679 0 0.00243142744899415 0 0 0 0.0135079302721897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00379910538905335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00198214194211479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253273692603556 0 0 0.00253273692603556 0 0 0 0 0 0.0140274660518893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506547385207114 0 0 0 0 0 0 0
"Sample1196" 0 0 0 0 0 0.0994399932947107 0 0 0 0.0173701270338517 0 0 0 0 0 0 0 0.00230185169663682 0 0 0 0 0.00313505397579383 0 0.00331466644315701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00778349093625581 0.00121862736880773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.289331053936588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0603618204911752 0 0 0 0 0 0 0 0 0 0 0 0.0469577746113911 0.0152338674708244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.227686016393048 0 0 0 0 0 0.00523368385761634 0.0644518475058309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00276222203596418 0 0 0.00368296271461891 0.000828666610789255 0.00138111101798209 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254974341781309 0 0 0 0 0 0.012276542382063 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127487170890655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318717927226637 0 0 0 0 0.00220977762877134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00345277754495523 0 0 0 0 0 0 0
"Sample1197" 0 0 0 0 0 0.0122119260715752 0 0 0 0.4106025296835 0 0 0 0 0 0 0 0 0 0 0 0 0.000279129738778861 0 0 0 0.0375751571433081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114935774791295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00165585438258646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0937190340482426 0 0 0 0 0 0 0 0 0 0 0 0.104774786005399 0.0320674836798318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0296681078414198 0 0 0 0 0 0.00257093180454213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00369071543496493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.172845722859217 0 0 0 0 0 0.00180917423282594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0310144154198734 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0115334857342654 0 0 0 0 0 0 0
"Sample1198" 0 0 0 0 0 0.00974923442228948 0 0 0 0.00230339055032114 0 0 0 0 0 0 0 0.000269130004756093 0 0 0 0 0 0 0 0 0 0 0.0103166501823169 0.00206333003646338 0 0.0142845925601311 0.0228553480962097 0.00618999010939014 0.00621062340975478 0.00309499505469507 0.0214268888401966 0.000495199208751211 0.0271407258642491 0.00992403272598582 0.0242838073522228 0.0285691851202622 0.00618999010939014 0.0149988221881376 0.00676629953336784 7.48789126135904e-05 0.000273087798943683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0685660442886291 0 0 0 0 0 0 0 0.00125898103919799 0 0 0 0 0 0 0 0.00696373887306391 0 0 0 0.00141853940006857 0.00521262325001275 0 0 0 0.053155725592005 0 0 0 0 0 0 0 0 0.00977366859377389 0 0 0.000538260009512186 0.00236400359069218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000535693638470071 0 0 0 0 0 0.000293210057813218 0.000515832509115845 0 0 0 0 0.0228553480962097 0 0.00269130004756093 0 0 0 0 0 0 0 0 0 0.010554155798025 0.0013587783166954 0 0 0 0 0.00305045493632284 0.0035371372053658 0.0185699703281704 0.0110535537667681 0 0 0.0185699703281704 0 0 0 0 0 0 0 0 0.00900987449255676 0.00855757707046814 0.00928498516408521 0.0130677568976014 0.00981113432338333 0.00964606792046635 0.00663213226006086 0 0 0 0 0.00240721837587394 0 0 0 0 0 0 0 0.0142845925601311 0 0 0 0.0011370742700945 0.000825332014585352 0.00240721837587394 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0214268888401966 0.00814472382814493 0.0228553480962097 0.0122141769122787 0.0340449456016458 0.00428537776803932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00436940478309892 0.00228760504042679 0.00294761433780483 0.0228553480962097 0.0142845925601311 0 0 0.0228553480962097 0.00495199208751211 0.00928498516408521 0 0.0199984295841835 0.012856133304118 0.0185699703281704 0 0.00142845925601311 0.00707427441073159 0.0126491102235364 0.00358367848438376 0.00794013612246176 0.00742798813126817 0 0.0079954038912956 0 0 0.0222839643938044 0 0 0.0228553480962097 0 0 0.000656004386592976 0 0 0.00206333003646338 0.00103166501823169 0 0 0 0.00139274777461278 0 0 0 0 0 0 0.013411645237012 0.00604319192497772 0.0259979584594385 0.00508288713527985 0
